date,home_team,away_team,team,scorer,minute,own_goal,penalty
1997-08-20,Finland,Norway,Norway,Ståle Solbakken,9.0,False,False
1981-04-01,Albania,Germany,Germany,Bernd Schuster,9.0,False,False
2004-07-30,China PR,Iraq,China PR,Hao Haidong,8.0,False,False
1977-11-30,Yugoslavia,Spain,Spain,Rubén Cano,71.0,False,False
2008-06-10,Spain,Russia,Spain,David Villa,20.0,False,False
1982-07-05,Italy,Brazil,Brazil,Paulo Roberto Falcão,68.0,False,False
1984-12-22,Albania,Belgium,Albania,Arben Minga,86.0,False,False
2005-09-04,Ghana,Uganda,Ghana,Matthew Amoah,15.0,False,False
1993-06-16,Iraq,Yemen,Iraq,Saad Qais,64.0,False,False
1999-09-08,Switzerland,Belarus,Switzerland,Kubilay Türkyilmaz,86.0,False,True
1982-06-22,Russia,Scotland,Scotland,Graeme Souness,86.0,False,False
2012-06-08,Qatar,South Korea,Qatar,Yusef Ahmed,22.0,False,False
1968-01-21,Ethiopia,Ivory Coast,Ivory Coast,Laurent Pokou,28.0,False,False
1996-09-01,Russia,Cyprus,Russia,Yuriy Nikiforov,50.0,False,False
2013-03-26,Chile,Uruguay,Chile,Esteban Paredes,10.0,False,False
1942-01-22,Argentina,Ecuador,Argentina,Enrique García,2.0,False,False
2003-11-16,Mozambique,Guinea,Guinea,Sambégou Bangoura,54.0,False,False
2000-06-19,Australia,Cook Islands,Australia,Craig Foster,42.0,False,False
2019-06-16,Paraguay,Qatar,Qatar,Almoez Ali,68.0,False,False
2022-12-01,Costa Rica,Germany,Germany,Kai Havertz,73.0,False,False
2013-10-11,Azerbaijan,Northern Ireland,Azerbaijan,Rufat Dadashov,58.0,False,False
1954-06-16,Brazil,Mexico,Brazil,Pinga,34.0,False,False
1957-10-02,Denmark,Republic of Ireland,Republic of Ireland,Dermot Curtis,61.0,False,False
2006-10-11,Netherlands,Albania,Netherlands,Robin van Persie,15.0,False,False
2008-10-12,Angola,Niger,Angola,Kassaly Daouda,53.0,True,False
2008-06-21,Mexico,Belize,Mexico,Fernando Arce,45.0,False,False
1935-01-18,Chile,Uruguay,Uruguay,Aníbal Ciocca,33.0,False,False
2019-09-05,Chad,Sudan,Sudan,Ramadan Agab,74.0,False,False
1969-04-30,Spain,Yugoslavia,Yugoslavia,Miroslav Pavlović,67.0,False,False
2003-09-10,Israel,Malta,Malta,Michael Mifsud,51.0,False,True
2021-10-12,Oman,Vietnam,Oman,Mohsin Al-Khaldi,49.0,False,False
2016-03-29,Trinidad and Tobago,Saint Vincent and the Grenadines,Trinidad and Tobago,Joevin Jones,49.0,False,False
1937-01-21,Chile,Peru,Peru,Jorge Alcalde,1.0,False,False
2007-06-13,Cuba,Honduras,Honduras,Carlos Pavón,12.0,False,False
1974-10-13,Luxembourg,Hungary,Hungary,László Bálint,71.0,False,False
1996-09-01,Colombia,Chile,Colombia,Jorge Bermúdez,43.0,False,False
2015-10-13,Syria,Afghanistan,Syria,Mahmoud Al-Mawas,32.0,False,False
1973-02-11,Guinea,Morocco,Morocco,Moustapha Choukri,22.0,False,False
2001-03-24,Malta,Denmark,Denmark,Ebbe Sand,63.0,False,False
1934-04-25,Austria,Bulgaria,Austria,Karl Zischek,59.0,False,False
2021-06-23,Sweden,Poland,Poland,Robert Lewandowski,61.0,False,False
2014-09-07,Gibraltar,Poland,Poland,Kamil Grosicki,11.0,False,False
1971-04-21,Switzerland,Malta,Switzerland,Roland Citherlet,28.0,False,False
1996-12-07,South Korea,Indonesia,South Korea,Ko Jeong-woon,55.0,False,False
1972-05-12,South Korea,Kuwait,Kuwait,Mohammad Sultan,25.0,False,False
1954-07-03,Austria,Uruguay,Austria,Luis Cruz,59.0,True,False
2008-10-15,Czech Republic,Slovenia,Czech Republic,Libor Sionko,63.0,False,False
2008-09-06,Austria,France,Austria,René Aufhauser,41.0,False,False
2007-11-21,Sweden,Latvia,Sweden,Kim Källström,57.0,False,False
1986-06-07,Northern Ireland,Spain,Spain,Emilio Butragueño,1.0,False,False
2007-11-17,Albania,Belarus,Belarus,Maksim Romaschenko,63.0,False,True
1985-04-12,Qatar,Jordan,Qatar,Adel Malulla,,False,False
1969-10-22,Germany,Scotland,Scotland,Alan Gilzean,62.0,False,False
1946-01-23,Brazil,Uruguay,Brazil,Chico,44.0,False,False
2009-03-28,Albania,Hungary,Hungary,Sándor Torghelle,38.0,False,False
2000-11-24,Iran,Guam,Iran,Ali Karimi,55.0,False,False
1992-12-20,Tunisia,Morocco,Morocco,Abdelmajid Bouyboud,85.0,False,False
2017-11-14,Republic of Ireland,Denmark,Denmark,Christian Eriksen,74.0,False,False
1956-02-12,Chile,Paraguay,Chile,Jaime Ramírez,51.0,False,False
2013-09-10,Algeria,Mali,Algeria,Hillal Soudani,50.0,False,False
2003-09-10,Serbia,Italy,Serbia,Saša Ilić,82.0,False,False
1975-06-04,Sweden,Yugoslavia,Yugoslavia,Josip Katalinski,41.0,False,False
1973-05-20,Vietnam Republic,Japan,Japan,Nguyễn Vinh Quang,54.0,True,False
2015-03-29,Cayman Islands,Belize,Cayman Islands,Mark Ebanks,5.0,False,False
2021-10-12,Syria,Lebanon,Syria,Omar Al Somah,64.0,False,False
1997-06-18,New Zealand,Fiji,New Zealand,Wynton Rufer,17.0,False,False
2011-10-11,Russia,Andorra,Russia,Alan Dzagoev,44.0,False,False
1988-10-19,Wales,Finland,Finland,Mixu Paatelainen,44.0,False,False
1977-10-30,Hong Kong,Australia,Hong Kong,Chung Chor Wai,80.0,False,False
2004-07-18,Paraguay,Uruguay,Uruguay,Carlos Bueno,40.0,False,True
2017-10-10,Latvia,Andorra,Latvia,Valērijs Šabala,19.0,False,False
2021-03-29,Cayman Islands,Canada,Canada,David Wotherspoon,25.0,False,False
2015-10-13,Cyprus,Bosnia and Herzegovina,Cyprus,Nestoras Mitidis,41.0,False,False
2019-09-09,Slovenia,Israel,Slovenia,Roman Bezjak,66.0,False,False
2011-06-12,El Salvador,Cuba,El Salvador,Osael Romero,29.0,False,False
1997-04-09,DR Congo,Zambia,Zambia,Kenneth Malitoli,22.0,False,False
2021-11-12,Canada,Costa Rica,Canada,Jonathan David,57.0,False,False
1984-03-07,Ivory Coast,Egypt,Egypt,Taher Abouzeid,66.0,False,False
1966-07-15,Brazil,Hungary,Hungary,János Farkas,64.0,False,False
2012-10-12,Ecuador,Chile,Ecuador,Felipe Caicedo,56.0,False,True
1997-06-04,Kyrgyzstan,Iran,Iran,Ali Daei,57.0,False,False
1981-12-19,Saudi Arabia,New Zealand,New Zealand,Wynton Rufer,39.0,False,False
1997-03-23,Nepal,Macau,Macau,Cheang Chon Man,13.0,False,False
2006-06-20,Costa Rica,Poland,Poland,Bartosz Bosacki,65.0,False,False
2002-09-07,Finland,Wales,Wales,John Hartson,30.0,False,False
2000-02-14,Jamaica,Honduras,Honduras,Carlos Pavón,51.0,False,True
2021-06-07,Bahrain,Iran,Iran,Sardar Azmoun,61.0,False,False
1963-11-28,Nigeria,Sudan,Sudan,Ibrahim Yahia El-Kawarty,,False,False
2019-06-17,Jamaica,Honduras,Honduras,Anthony Lozano,54.0,False,False
2021-06-29,Sweden,Ukraine,Sweden,Emil Forsberg,43.0,False,False
1996-06-30,Czech Republic,Germany,Germany,Oliver Bierhoff,73.0,False,False
2017-10-07,Libya,DR Congo,Libya,Ali Elmusrati,68.0,False,False
2017-01-24,Togo,DR Congo,DR Congo,Paul-José M'Poku,80.0,False,False
2021-03-24,Dominican Republic,Dominica,Dominican Republic,Fran Núñez,52.0,False,False
1996-12-01,El Salvador,Cuba,El Salvador,William Renderos Iraheta,3.0,False,False
1978-06-02,Argentina,Hungary,Hungary,Károly Csapó,9.0,False,False
2017-06-08,Australia,Saudi Arabia,Australia,Tomi Juric,36.0,False,False
2008-10-15,Russia,Finland,Russia,Andrey Arshavin,88.0,False,False
2016-10-06,Iceland,Finland,Finland,Robin Lod,39.0,False,False
1999-03-31,Liechtenstein,Portugal,Portugal,Luís Figo,49.0,False,False
2011-10-11,Georgia,Greece,Greece,Georgios Fotakis,79.0,False,False
2008-05-31,Namibia,Kenya,Namibia,Wilko Risser,14.0,False,False
1996-03-24,Dominican Republic,Aruba,Dominican Republic,Nelson Peña,73.0,False,False
2001-05-11,Yemen,United Arab Emirates,Yemen,Ali Al-Nono,73.0,False,False
2008-09-10,Bosnia and Herzegovina,Estonia,Bosnia and Herzegovina,Zlatan Muslimović,59.0,False,False
2012-10-16,New Caledonia,Solomon Islands,New Caledonia,César Lolohea,87.0,False,False
2004-09-04,Finland,Andorra,Finland,Aki Riihilahti,58.0,False,False
1957-05-26,Austria,Netherlands,Netherlands,Noud van Melis,30.0,False,False
1997-04-06,Kenya,Burkina Faso,Kenya,Mike Okoth Origi,55.0,False,False
2001-03-24,Germany,Albania,Germany,Sebastian Deisler,49.0,False,False
1996-11-13,Samoa,Cook Islands,Samoa,Michael Junior Palusami,20.0,False,False
2016-09-01,Japan,United Arab Emirates,United Arab Emirates,Ahmed Khalil,54.0,False,True
2005-09-04,Ivory Coast,Cameroon,Cameroon,Pierre Webó,45.0,False,False
1963-03-21,Bolivia,Peru,Bolivia,Máximo Alcócer,49.0,False,False
2010-10-08,Spain,Lithuania,Spain,Fernando Llorente,56.0,False,False
1965-04-19,Turkey,Portugal,Portugal,Eusébio,59.0,False,False
1968-05-19,Austria,Cyprus,Austria,Erich Hof,68.0,False,False
1969-09-28,Israel,New Zealand,Israel,Yehoshua Feigenbaum,86.0,False,False
2001-03-08,Palestine,Qatar,Palestine,Emad Ayoub,54.0,False,False
2003-09-07,Uruguay,Bolivia,Uruguay,Nelson Abeijon,83.0,False,False
1937-01-09,Argentina,Paraguay,Argentina,Alejandro Scopelli,54.0,False,False
1996-06-15,Dominican Republic,Trinidad and Tobago,Trinidad and Tobago,Angus Eve,84.0,False,False
1969-08-31,Argentina,Peru,Peru,Oswaldo Ramírez,81.0,False,False
1980-02-26,Australia,Papua New Guinea,Papua New Guinea,Torea,,False,False
2013-09-10,Hungary,Estonia,Estonia,Tarmo Kink,48.0,False,False
1992-09-09,Norway,San Marino,Norway,Kjetil Rekdal,4.0,False,False
1997-06-20,Uzbekistan,Indonesia,Uzbekistan,Shukhrat Maksudov,37.0,False,False
2006-01-24,Libya,Ivory Coast,Libya,Abdesalam Kames,42.0,False,False
1977-03-06,Paraguay,Colombia,Colombia,Eduardo Vilarete,58.0,False,False
2001-04-16,Tonga,Fiji,Fiji,Jope Namawa Leka,4.0,False,False
1999-10-09,Wales,Switzerland,Switzerland,Alexandre Rey,16.0,False,False
1960-05-22,Yugoslavia,Portugal,Yugoslavia,Bora Kostić,88.0,False,False
2001-06-24,Australia,New Zealand,Australia,John Aloisi,56.0,False,False
2021-10-11,Croatia,Slovakia,Croatia,Luka Modrić,71.0,False,False
2001-09-15,Thailand,Saudi Arabia,Saudi Arabia,Obeid Al-Dosari,70.0,False,False
2019-06-24,Haiti,Costa Rica,Haiti,Duckens Nazon,57.0,False,True
1997-06-05,Kuwait,Singapore,Kuwait,Jasem Al-Huwaidi,43.0,False,False
2011-07-23,Kuwait,Philippines,Kuwait,Yousef Nasser,17.0,False,False
2021-10-08,Algeria,Niger,Algeria,Riyad Mahrez,60.0,False,True
2015-10-12,Sweden,Moldova,Sweden,Zlatan Ibrahimović,23.0,False,False
2013-09-07,Niger,Congo,Congo,Ulrich Kapolongo,76.0,False,False
1997-03-29,Saudi Arabia,Malaysia,Saudi Arabia,Khaled Massad,59.0,False,False
2015-10-13,Mauritania,South Sudan,Mauritania,Bessam,3.0,False,False
1968-09-25,Yugoslavia,Finland,Yugoslavia,Vahidin Musemić,90.0,False,False
1982-07-11,Italy,Germany,Germany,Paul Breitner,83.0,False,False
1982-09-08,Finland,Poland,Poland,Janusz Kupcewicz,72.0,False,False
2001-10-06,Denmark,Iceland,Denmark,Jan Michaelsen,90.0,False,False
1977-10-30,Hong Kong,Australia,Australia,Colin Bennett,85.0,False,False
2005-10-08,South Africa,DR Congo,DR Congo,Trésor Mputu,11.0,False,False
1993-09-08,Faroe Islands,Romania,Romania,Florin Răducioiu,76.0,False,False
1979-04-04,Romania,Spain,Romania,Dudu Georgescu,57.0,False,True
2021-06-08,Guyana,Puerto Rico,Puerto Rico,Isaac Angking,25.0,False,True
2000-06-19,Tahiti,New Zealand,New Zealand,Kris Bouckenooghe,27.0,False,False
2001-10-06,Croatia,Belgium,Croatia,Alen Bokšić,75.0,False,False
1927-10-30,Argentina,Bolivia,Argentina,Alfredo Carricaberry,36.0,False,False
2017-09-05,Liechtenstein,Spain,Spain,Isco,16.0,False,False
2021-06-13,Austria,North Macedonia,Austria,Stefan Lainer,18.0,False,False
1990-10-17,Republic of Ireland,Turkey,Republic of Ireland,John Aldridge,15.0,False,False
2017-03-25,Luxembourg,France,Luxembourg,Aurélien Joachim,34.0,False,True
2015-10-13,Bulgaria,Azerbaijan,Bulgaria,Dimitar Rangelov,56.0,False,False
2022-01-20,Sierra Leone,Equatorial Guinea,Equatorial Guinea,Pablo Ganet,38.0,False,False
2003-11-29,Pakistan,Kyrgyzstan,Kyrgyzstan,Sergey Chikishev,59.0,False,False
1997-08-17,Egypt,Liberia,Egypt,Abdel Sattar Sabry,46.0,False,False
2006-09-06,Northern Ireland,Spain,Spain,David Villa,52.0,False,False
2012-01-21,Senegal,Zambia,Senegal,Dame N'Doye,73.0,False,False
2016-10-06,Japan,Iraq,Japan,Genki Haraguchi,26.0,False,False
2004-09-08,Trinidad and Tobago,Mexico,Mexico,Jesús Arellano,80.0,False,False
1992-09-09,Northern Ireland,Albania,Northern Ireland,Kevin Wilson,31.0,False,False
2007-10-21,Mongolia,North Korea,North Korea,Jong Chol-min,24.0,False,False
2013-06-09,Mali,Rwanda,Mali,Mahamadou N'Diaye,78.0,False,False
2021-06-07,China PR,Philippines,China PR,Wu Xinghan,65.0,False,False
2013-06-07,Montenegro,Ukraine,Ukraine,Denys Harmash,51.0,False,False
1957-11-10,Yugoslavia,Greece,Yugoslavia,Aleksandar Petaković,67.0,False,False
1973-09-26,Switzerland,Luxembourg,Switzerland,Rolf Blättler,2.0,False,False
1970-06-03,Brazil,Czechoslovakia,Brazil,Jairzinho,61.0,False,False
2004-10-09,Sudan,Cameroon,Sudan,Faisal Agab,17.0,False,False
2014-09-08,Austria,Sweden,Austria,David Alaba,7.0,False,True
2001-04-21,Morocco,Namibia,Morocco,Rachid Rokki,49.0,False,False
2013-01-23,Morocco,Cape Verde,Cape Verde,Platini,35.0,False,False
1968-10-16,Belgium,Yugoslavia,Belgium,Johan Devrindt,73.0,False,False
2002-10-12,Moldova,Czech Republic,Czech Republic,Marek Jankulovski,69.0,False,True
1989-07-01,Paraguay,Peru,Paraguay,Alfredo Mendoza,51.0,False,False
2001-07-15,Togo,Libya,Togo,Koffi Kossi,26.0,False,False
1959-12-22,Paraguay,Uruguay,Paraguay,Silvio Parodi,32.0,False,False
2009-04-01,Austria,Romania,Austria,Erwin Hoffer,26.0,False,False
2007-11-18,Uruguay,Chile,Uruguay,Luis Suárez,42.0,False,False
1999-07-27,Mexico,Egypt,Egypt,Samir Kamouna,85.0,False,False
2010-10-08,Serbia,Estonia,Estonia,Aleksandar Luković,90.0,True,False
1988-03-16,Ivory Coast,DR Congo,DR Congo,Eugène Kabongo,37.0,False,False
2017-10-06,Croatia,Finland,Finland,Pyry Soiri,90.0,False,False
1995-10-11,Liechtenstein,Northern Ireland,Northern Ireland,Jimmy Quinn,55.0,False,False
2004-09-05,Ivory Coast,Sudan,Ivory Coast,Didier Drogba,12.0,False,True
2017-09-05,Panama,Trinidad and Tobago,Panama,Carlyle Mitchell,58.0,True,False
2013-03-26,Germany,Kazakhstan,Germany,İlkay Gündoğan,31.0,False,False
1927-11-20,Argentina,Uruguay,Uruguay,Héctor Scarone,33.0,False,False
2001-05-07,Syria,Laos,Syria,Mohammad Afash,89.0,False,False
1989-07-02,Uruguay,Ecuador,Ecuador,Ermen Benítez,88.0,False,False
2015-10-13,Mauritania,South Sudan,Mauritania,Boubacar Bagili,61.0,False,False
2000-03-19,Bermuda,British Virgin Islands,Bermuda,Shannon Burgess,57.0,False,True
2007-11-21,Turkey,Bosnia and Herzegovina,Turkey,Nihat Kahveci,43.0,False,False
1975-06-01,Romania,Scotland,Romania,Dudu Georgescu,21.0,False,False
2013-06-12,Malawi,Kenya,Kenya,Andrew Murunga,53.0,False,False
2008-06-08,Niger,Angola,Angola,Flávio Amado,29.0,False,False
2022-12-10,England,France,France,Aurélien Tchouaméni,17.0,False,False
2008-09-10,Andorra,Belarus,Belarus,Dmitry Verkhovtsov,37.0,False,False
2019-10-12,Bosnia and Herzegovina,Finland,Bosnia and Herzegovina,Izet Hajrović,29.0,False,False
2000-03-05,Anguilla,Bahamas,Anguilla,Kenneth Hughes,69.0,False,True
1991-07-15,Brazil,Ecuador,Ecuador,Carlos Muñoz,12.0,False,False
2011-11-11,Puerto Rico,Saint Lucia,Puerto Rico,Andrés Cabrero,54.0,False,False
2015-11-17,Bangladesh,Australia,Australia,Tim Cahill,6.0,False,False
2021-06-08,Ecuador,Peru,Ecuador,Gonzalo Plata,90.0,False,False
2021-11-16,Algeria,Burkina Faso,Algeria,Sofiane Feghouli,68.0,False,False
2009-06-20,Kenya,Mozambique,Kenya,Julius Owino,8.0,False,False
1987-02-14,Portugal,Italy,Italy,Alessandro Altobelli,40.0,False,False
2011-06-07,Panama,Guadeloupe,Guadeloupe,Brice Jovial,78.0,False,False
1997-04-30,Germany,Ukraine,Germany,Oliver Bierhoff,62.0,False,False
2001-09-01,North Macedonia,Sweden,Sweden,Patrik Andersson,33.0,False,False
2008-06-26,Russia,Spain,Spain,Xavi,50.0,False,False
1993-05-22,Pakistan,China PR,China PR,Gao Hongbo,38.0,False,False
2000-04-23,Ghana,Tanzania,Tanzania,Ally Abubakari,54.0,False,False
2005-08-17,Guatemala,Panama,Guatemala,Gonzalo Romero,90.0,False,False
2019-09-06,Slovakia,Croatia,Croatia,Dejan Lovren,89.0,False,False
1980-02-26,Australia,Papua New Guinea,Australia,Eddie Krncevic,,False,False
2017-11-10,Sweden,Italy,Sweden,Jakob Johansson,61.0,False,False
2021-06-04,Maldives,Syria,Syria,Mahmoud Al-Mawas,71.0,False,True
2005-10-12,Andorra,Armenia,Armenia,Ara Hakobyan,62.0,False,False
1975-10-15,Austria,Luxembourg,Luxembourg,Nico Braun,4.0,False,False
2007-06-02,Finland,Serbia,Serbia,Milan Jovanović,86.0,False,False
1967-02-01,Venezuela,Paraguay,Paraguay,Juan Carlos Rojas,29.0,False,False
2014-11-14,Germany,Gibraltar,Germany,Thomas Müller,29.0,False,False
1962-11-07,Hungary,Wales,Wales,Terry Medwin,19.0,False,False
2018-06-15,Portugal,Spain,Portugal,Cristiano Ronaldo,4.0,False,True
1997-08-17,Egypt,Liberia,Egypt,Hesham Hanafy,24.0,False,False
2007-07-13,United Arab Emirates,Japan,Japan,Naohiro Takahara,22.0,False,False
1997-10-11,North Macedonia,Lithuania,Lithuania,Orestas Buitkus,70.0,False,False
2013-10-11,Faroe Islands,Kazakhstan,Faroe Islands,Hallur Hansson,41.0,False,False
1980-03-19,Algeria,Egypt,Algeria,Salah Assad,55.0,False,True
1990-06-20,Sweden,Costa Rica,Costa Rica,Róger Flores,75.0,False,False
2015-10-11,Greece,Hungary,Hungary,Krisztián Németh,75.0,False,False
2014-11-16,Czech Republic,Iceland,Iceland,Ragnar Sigurðsson,9.0,False,False
1929-11-16,Paraguay,Peru,Paraguay,Aurelio González,63.0,False,False
2017-10-10,Luxembourg,Bulgaria,Bulgaria,Ivaylo Chochev,68.0,False,False
1959-03-14,Peru,Uruguay,Uruguay,José Sasía,81.0,False,False
1942-01-25,Argentina,Peru,Argentina,José Manuel Moreno,72.0,False,False
1996-08-31,Azerbaijan,Switzerland,Azerbaijan,Vidadi Rzayev,28.0,False,False
2015-03-27,Curaçao,Montserrat,Montserrat,Lyle Taylor,24.0,False,False
2009-09-05,Costa Rica,Mexico,Mexico,Giovani dos Santos,45.0,False,False
2021-06-05,South Korea,Turkmenistan,South Korea,Nam Tae-hee,45.0,False,False
2019-10-14,Ukraine,Portugal,Ukraine,Roman Yaremchuk,6.0,False,False
2009-03-28,Romania,Serbia,Serbia,Milan Jovanović,18.0,False,False
2006-10-11,Northern Ireland,Latvia,Northern Ireland,David Healy,35.0,False,False
1994-09-07,Faroe Islands,Greece,Greece,Alexis Alexandris,55.0,False,False
1996-05-12,Saint Vincent and the Grenadines,Puerto Rico,Saint Vincent and the Grenadines,Angel Mussenden,35.0,True,False
1997-09-06,Germany,Portugal,Portugal,Pedro Barbosa,70.0,False,False
1992-08-30,Saint Vincent and the Grenadines,Suriname,Saint Vincent and the Grenadines,Francis Dupont,81.0,False,False
2016-11-12,Spain,North Macedonia,Spain,Darko Velkovski,34.0,True,False
2001-03-25,Costa Rica,Trinidad and Tobago,Costa Rica,Paulo Wanchope,88.0,False,False
2004-09-05,Ivory Coast,Sudan,Ivory Coast,Bakari Koné,56.0,False,False
2009-04-01,Kazakhstan,Belarus,Belarus,Vitali Rodionov,88.0,False,False
1985-04-03,Romania,Turkey,Romania,Rodion Cămătaru,42.0,False,False
2009-06-20,South Africa,Spain,Spain,Fernando Llorente,72.0,False,False
1993-06-09,Hong Kong,Lebanon,Lebanon,Wael Nazha,76.0,False,False
2001-06-03,Bolivia,Venezuela,Bolivia,Joaquín Botero,50.0,False,False
1924-10-19,Uruguay,Chile,Uruguay,Pedro Petrone,88.0,False,False
2022-03-21,New Zealand,Fiji,New Zealand,Clayton Lewis,90.0,False,True
2008-02-06,Jordan,North Korea,North Korea,Hong Yong-jo,44.0,False,False
1982-11-17,Northern Ireland,Germany,Northern Ireland,Ian Stewart,18.0,False,False
2013-09-06,North Macedonia,Wales,North Macedonia,Ivan Tričkovski,20.0,False,False
1989-05-17,Denmark,Greece,Denmark,Flemming Povlsen,56.0,False,False
2006-10-07,Portugal,Azerbaijan,Portugal,Cristiano Ronaldo,63.0,False,False
2013-07-09,Costa Rica,Cuba,Costa Rica,Michael Barrantes,52.0,False,False
2000-03-18,Grenada,Barbados,Grenada,Franklyn Baptiste,44.0,False,False
2013-09-06,England,Moldova,England,Rickie Lambert,26.0,False,False
2007-10-17,Brazil,Ecuador,Brazil,Kaká,85.0,False,False
1992-01-16,Senegal,Kenya,Senegal,Jules Bocandé,68.0,False,False
1990-03-02,Ivory Coast,Egypt,Ivory Coast,Abdoulaye Traoré,60.0,False,False
2009-06-06,United States,Honduras,United States,Landon Donovan,43.0,False,True
2019-10-10,Saudi Arabia,Singapore,Saudi Arabia,Abdulfattah Asiri,67.0,False,False
2021-09-02,Liechtenstein,Germany,Germany,Leroy Sané,77.0,False,False
2008-09-10,Russia,Wales,Russia,Roman Pavlyuchenko,22.0,False,True
1988-12-21,Spain,Northern Ireland,Spain,Emilio Butragueño,55.0,False,False
2021-11-13,Montenegro,Netherlands,Montenegro,Nikola Vujnović,86.0,False,False
2000-03-11,Haiti,Dominica,Haiti,Jean-Robert Menelas,42.0,False,False
2016-03-29,Australia,Jordan,Australia,Tim Cahill,24.0,False,False
1985-02-27,Netherlands,Cyprus,Netherlands,Dick Schoenaker,30.0,False,False
1968-12-11,Cyprus,Scotland,Scotland,Alan Gilzean,5.0,False,False
2019-07-02,Brazil,Argentina,Brazil,Gabriel Jesus,19.0,False,False
2000-02-07,Nigeria,Senegal,Senegal,Khalilou Fadiga,7.0,False,False
2000-06-29,Colombia,Argentina,Argentina,Gabriel Batistuta,44.0,False,False
1998-10-14,Scotland,Faroe Islands,Scotland,Craig Burley,21.0,False,False
1978-12-13,Spain,Cyprus,Spain,Rubén Cano,65.0,False,False
